model,block_layer,stage,pooling,condition,source_language,target_language,metric,value,k,n_train,n_eval
trillionlabs/Tri-0.5B-Base,22,input,last_token,raw,ko,zh,mrr,0.6932145256877872,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,raw,ja,en,r1,0.658203125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,raw,ja,en,mrr,0.7629620529630817,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,raw,ja,ko,r1,0.638671875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,raw,ja,ko,mrr,0.721963008250347,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,raw,ja,zh,r1,0.7265625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,raw,ja,zh,mrr,0.7995345044880716,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,raw,zh,en,r1,0.748046875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,raw,zh,en,mrr,0.8268310885492196,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,raw,zh,ko,r1,0.59765625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,raw,zh,ko,mrr,0.6903816766622741,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,raw,zh,ja,r1,0.501953125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,raw,zh,ja,mrr,0.5777316604800586,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,en,ko,r1,0.8515625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,en,ko,mrr,0.8885661730867341,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,en,ja,r1,0.732421875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,en,ja,mrr,0.8110628203810208,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,en,zh,r1,0.912109375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,en,zh,mrr,0.9472873263888888,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,ko,en,r1,0.8671875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,ko,en,mrr,0.9017779680956365,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,ko,ja,r1,0.685546875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,ko,ja,mrr,0.7447112286754418,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,ko,zh,r1,0.80078125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,ko,zh,mrr,0.8517859667799847,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,ja,en,r1,0.865234375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,ja,en,mrr,0.9049906457633696,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,ja,ko,r1,0.69921875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,ja,ko,mrr,0.7631559120144439,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,ja,zh,r1,0.72265625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,ja,zh,mrr,0.8004255847156216,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,zh,en,r1,0.93359375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,zh,en,mrr,0.9617877998737374,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,zh,ko,r1,0.806640625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,zh,ko,mrr,0.8556846344751132,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,zh,ja,r1,0.712890625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,per-language-centered,zh,ja,mrr,0.7844119946385975,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,raw,,,language_probe_accuracy,0.9990234375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,last_token,raw,,,language_probe_macro_f1,0.9990239120120274,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,geometry,,,centroid_separation,1237.8538818359375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,geometry,,,centroid_norm,4748.5791015625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,geometry,,,language_subspace_variance_fraction,0.7745328399425209,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,geometry,,,language_subspace_centroid_variance,1.0,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,geometry,,,anisotropy,0.9566123947472022,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,geometry,,,stable_rank,1.1528718076460778,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,en,ko,r1,0.455078125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,en,ko,mrr,0.5518003027294596,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,en,ja,r1,0.41796875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,en,ja,mrr,0.5147593175293946,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,en,zh,r1,0.5078125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,en,zh,mrr,0.5779104595504961,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,ko,en,r1,0.2109375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,ko,en,mrr,0.23923151368824414,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,ko,ja,r1,0.255859375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,ko,ja,mrr,0.3086611253125947,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,ko,zh,r1,0.125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,ko,zh,mrr,0.1838357095050517,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,ja,en,r1,0.25,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,ja,en,mrr,0.28653641594065443,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,ja,ko,r1,0.623046875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,ja,ko,mrr,0.697458444615431,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,ja,zh,r1,0.576171875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,ja,zh,mrr,0.6138639976292188,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,zh,en,r1,0.33984375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,zh,en,mrr,0.38138757073530527,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,zh,ko,r1,0.5234375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,zh,ko,mrr,0.6246916107221473,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,zh,ja,r1,0.640625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,zh,ja,mrr,0.695159691554782,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,en,ko,r1,0.603515625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,en,ko,mrr,0.6265520164433418,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,en,ja,r1,0.5703125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,en,ja,mrr,0.6012455004974202,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,en,zh,r1,0.59765625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,en,zh,mrr,0.6218702125952182,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,ko,en,r1,0.384765625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,ko,en,mrr,0.42281862472177206,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,ko,ja,r1,0.544921875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,ko,ja,mrr,0.5762211465736008,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,ko,zh,r1,0.494140625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,ko,zh,mrr,0.532391594768985,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,ja,en,r1,0.373046875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,ja,en,mrr,0.41251665715965735,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,ja,ko,r1,0.59765625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,ja,ko,mrr,0.62517668215669,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,ja,zh,r1,0.509765625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,ja,zh,mrr,0.5414000241662713,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,zh,en,r1,0.41015625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,zh,en,mrr,0.44844704982214195,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,zh,ko,r1,0.564453125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,zh,ko,mrr,0.6043214556171019,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,zh,ja,r1,0.546875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,per-language-centered,zh,ja,mrr,0.5849708430394622,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,,,language_probe_accuracy,1.0,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,input,mean,raw,,,language_probe_macro_f1,1.0,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,geometry,,,centroid_separation,1326.1490478515625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,geometry,,,centroid_norm,2040.322509765625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,geometry,,,language_subspace_variance_fraction,0.41923609941561024,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,geometry,,,language_subspace_centroid_variance,0.9999999999999999,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,geometry,,,anisotropy,0.8101881292234895,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,geometry,,,stable_rank,4.069338430967589,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,en,ko,r1,0.671875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,en,ko,mrr,0.7582817177413232,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,en,ja,r1,0.5703125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,en,ja,mrr,0.660161889721832,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,en,zh,r1,0.626953125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,en,zh,mrr,0.7262567317702547,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,ko,en,r1,0.779296875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,ko,en,mrr,0.8379591859664571,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,ko,ja,r1,0.580078125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,ko,ja,mrr,0.6527326078804638,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,ko,zh,r1,0.583984375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,ko,zh,mrr,0.6902965178788129,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,ja,en,r1,0.701171875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,ja,en,mrr,0.7907188603990298,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,ja,ko,r1,0.650390625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,ja,ko,mrr,0.7311592548217352,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,ja,zh,r1,0.7265625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,ja,zh,mrr,0.8061109041805719,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,zh,en,r1,0.76171875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,zh,en,mrr,0.8362554715141767,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,zh,ko,r1,0.576171875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,zh,ko,mrr,0.6802076154327419,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,zh,ja,r1,0.521484375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,zh,ja,mrr,0.6027164239281108,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,en,ko,r1,0.85546875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,en,ko,mrr,0.8965383199474475,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,en,ja,r1,0.744140625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,en,ja,mrr,0.8257276554505307,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,en,zh,r1,0.92578125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,en,zh,mrr,0.9537434895833334,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,ko,en,r1,0.87890625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,ko,en,mrr,0.9127463380266461,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,ko,ja,r1,0.708984375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,ko,ja,mrr,0.7715414788754943,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,ko,zh,r1,0.8203125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,ko,zh,mrr,0.8661347187203079,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,ja,en,r1,0.880859375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,ja,en,mrr,0.9182969889946209,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,ja,ko,r1,0.740234375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,ja,ko,mrr,0.8018441669061962,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,ja,zh,r1,0.732421875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,ja,zh,mrr,0.8121460818497571,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,zh,en,r1,0.93359375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,zh,en,mrr,0.9603639632936508,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,zh,ko,r1,0.826171875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,zh,ko,mrr,0.8716168922890231,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,zh,ja,r1,0.736328125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,per-language-centered,zh,ja,mrr,0.803579610682799,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,,,language_probe_accuracy,0.9990234375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,last_token,raw,,,language_probe_macro_f1,0.9990239120120274,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,geometry,,,centroid_separation,1434.7080078125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,geometry,,,centroid_norm,4781.43701171875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,geometry,,,language_subspace_variance_fraction,0.6974517423281402,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,geometry,,,language_subspace_centroid_variance,0.9999999999999999,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,geometry,,,anisotropy,0.9497936569781219,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,geometry,,,stable_rank,1.2162040857218321,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,en,ko,r1,0.33984375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,en,ko,mrr,0.45577563640414037,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,en,ja,r1,0.279296875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,en,ja,mrr,0.40712854760041184,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,en,zh,r1,0.322265625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,en,zh,mrr,0.42552076736333955,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,ko,en,r1,0.154296875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,ko,en,mrr,0.1849499829354671,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,ko,ja,r1,0.171875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,ko,ja,mrr,0.2264767062600238,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,ko,zh,r1,0.068359375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,ko,zh,mrr,0.11204513383006333,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,ja,en,r1,0.173828125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,ja,en,mrr,0.20530246449594075,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,ja,ko,r1,0.462890625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,ja,ko,mrr,0.5584885769508201,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,ja,zh,r1,0.578125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,ja,zh,mrr,0.6130788829473963,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,zh,en,r1,0.265625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,zh,en,mrr,0.3089327552075817,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,zh,ko,r1,0.33984375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,zh,ko,mrr,0.4775822592233808,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,zh,ja,r1,0.6484375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,zh,ja,mrr,0.7044373514685454,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,en,ko,r1,0.595703125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,en,ko,mrr,0.6252248380408083,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,en,ja,r1,0.55859375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,en,ja,mrr,0.595495943526635,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,en,zh,r1,0.599609375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,en,zh,mrr,0.6265918436587257,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,ko,en,r1,0.392578125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,ko,en,mrr,0.43052667425664304,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,ko,ja,r1,0.556640625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,ko,ja,mrr,0.5858504396021917,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,ko,zh,r1,0.5,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,ko,zh,mrr,0.5401950849893624,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,ja,en,r1,0.375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,ja,en,mrr,0.4118188590044657,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,ja,ko,r1,0.595703125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,ja,ko,mrr,0.6259178974577371,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,ja,zh,r1,0.505859375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,ja,zh,mrr,0.5389546657691526,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,zh,en,r1,0.4140625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,zh,en,mrr,0.455392054716941,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,zh,ko,r1,0.568359375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,zh,ko,mrr,0.6098042449751288,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,zh,ja,r1,0.546875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,per-language-centered,zh,ja,mrr,0.5882490218815006,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,,,language_probe_accuracy,1.0,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,output,mean,raw,,,language_probe_macro_f1,1.0,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,geometry,,,centroid_separation,1117.6510009765625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,geometry,,,centroid_norm,1942.728271484375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,geometry,,,language_subspace_variance_fraction,0.35659123769969725,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,geometry,,,language_subspace_centroid_variance,0.9999999999999999,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,geometry,,,anisotropy,0.8099467357777336,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,geometry,,,stable_rank,4.738459340064445,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,en,ko,r1,0.76953125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,en,ko,mrr,0.830314005344575,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,en,ja,r1,0.595703125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,en,ja,mrr,0.6799517352923523,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,en,zh,r1,0.775390625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,en,zh,mrr,0.8409427842436263,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,ko,en,r1,0.78515625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,ko,en,mrr,0.837261265669438,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,ko,ja,r1,0.5625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,ko,ja,mrr,0.6316189805892766,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,ko,zh,r1,0.66015625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,ko,zh,mrr,0.7420529535310371,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,ja,en,r1,0.68359375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,ja,en,mrr,0.7791460670551642,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,ja,ko,r1,0.673828125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,ja,ko,mrr,0.7503823943916509,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,ja,zh,r1,0.751953125,3,1024,2048
